url,transport,network,host,port,sources,health_state,measurement_rung,failure,checks,successes,success_rate,first_seen,last_seen,last_success,last_failure,observed_from,unmeasurable_reason
http://bt.publicvm.com:8080/announce,http,clearnet,bt.publicvm.com,8080,newtrackon_all,dead,none,dns_failure,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://bt.rghost.net/announce,http,clearnet,bt.rghost.net,,desirefire_all,dead,dns,timeout,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://bt.rghost.net:80/announce,http,clearnet,bt.rghost.net,80,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-08T16:40:36Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://bt.xcty.eu.org:2095/announce,http,clearnet,bt.xcty.eu.org,2095,newtrackon_all,dead,transport_response,not_a_tracker,3,0,0.0,2026-09-08T20:43:09Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://bt.zlofenix.org:81/announce,http,clearnet,bt.zlofenix.org,81,desirefire_all,live,tracker_semantic,none,6,6,1.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,2026-09-12T10:05:17Z,,github-actions-hosted,
http://bt02.nnm-club.cc:2710/announce,http,clearnet,bt02.nnm-club.cc,2710,desirefire_all,dead,protocol_valid,not_a_tracker,4,0,0.0,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://bt02.nnm-club.info:2710/announce,http,clearnet,bt02.nnm-club.info,2710,desirefire_all,dead,protocol_valid,not_a_tracker,5,0,0.0,2026-09-05T02:15:16Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://bt1.archive.org:6969/announce,http,clearnet,bt1.archive.org,6969,desirefire_all;newtrackon_all;xiu2_all,live,tracker_semantic,none,2,2,1.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,2026-09-12T22:49:57Z,,github-actions-hosted,
http://bt1.letpo.com/announce,http,clearnet,bt1.letpo.com,,desirefire_all,dead,none,dns_failure,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://bt1.letpo.com:80/announce,http,clearnet,bt1.letpo.com,80,desirefire_all,dead,none,dns_failure,4,0,0.0,2026-09-08T16:40:36Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://bt1.xxxxbt.cc:6969/announce,http,clearnet,bt1.xxxxbt.cc,6969,desirefire_all;ngosang_all,dead,dns,refused,5,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://bt2.archive.org:6969/announce,http,clearnet,bt2.archive.org,6969,desirefire_all;newtrackon_all;xiu2_all,live,tracker_semantic,none,4,4,1.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,2026-09-12T20:10:48Z,,github-actions-hosted,
http://bt2.edwardk.info:2710/announce,http,clearnet,bt2.edwardk.info,2710,desirefire_all,live,tracker_semantic,none,7,7,1.0,2026-09-05T02:15:16Z,2026-09-12T10:05:17Z,2026-09-12T10:05:17Z,,github-actions-hosted,
http://bt2.edwardk.info:4040/announce,http,clearnet,bt2.edwardk.info,4040,desirefire_all,degraded,tracker_semantic,none,4,3,0.891625,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,2026-09-12T14:58:58Z,2026-09-09T22:54:44Z,github-actions-hosted,
http://bt2.edwardk.info:6969/announce,http,clearnet,bt2.edwardk.info,6969,desirefire_all,live,tracker_semantic,none,4,4,1.0,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,2026-09-12T17:44:09Z,,github-actions-hosted,
http://bttracker.debian.org:6969/announce,http,clearnet,bttracker.debian.org,6969,desirefire_all,live,tracker_semantic,none,4,4,1.0,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,2026-09-12T17:44:09Z,,github-actions-hosted,
http://btx.anifilm.tv/announce.php,http,clearnet,btx.anifilm.tv,,desirefire_all,dead,none,dns_failure,5,0,0.0,2026-09-08T16:40:36Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://btx.anifilm.tv:80/announce.php,http,clearnet,btx.anifilm.tv,80,desirefire_all,dead,none,dns_failure,5,0,0.0,2026-09-08T20:43:09Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://bughome.de:2832/announce,http,clearnet,bughome.de,2832,newtrackon_all,dead,dns,refused,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://buny.uk:6969/announce,http,clearnet,buny.uk,6969,desirefire_all,dead,dns,refused,3,0,0.0,2026-09-05T02:15:16Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://bvarf.tracker.sh:2086/announce,http,clearnet,bvarf.tracker.sh,2086,desirefire_all;newtrackon_all,dead,transport_response,not_a_tracker,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://bz.tracker.bz/announce,http,clearnet,bz.tracker.bz,,desirefire_all,unknown,dns,refused,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://bz.tracker.bz:80/announce,http,clearnet,bz.tracker.bz,80,desirefire_all,dead,dns,refused,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://canardscitrons.nohost.me:6969/announce,http,clearnet,canardscitrons.nohost.me,6969,desirefire_all,dead,dns,refused,5,0,0.0,2026-09-08T16:40:36Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://carbon-bonsai-621.appspot.com/announce,http,clearnet,carbon-bonsai-621.appspot.com,,desirefire_all,unknown,transport_response,not_a_tracker,2,0,0.0,2026-09-08T20:43:09Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://carbon-bonsai-621.appspot.com:80/announce,http,clearnet,carbon-bonsai-621.appspot.com,80,desirefire_all,dead,transport_response,not_a_tracker,4,0,0.0,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://ch3oh.ru:6969/announce,http,clearnet,ch3oh.ru,6969,desirefire_all;newtrackon_all,degraded,dns,timeout,4,1,0.1275,2026-09-05T02:15:16Z,2026-09-12T03:06:42Z,2026-09-11T07:58:14Z,2026-09-12T03:06:42Z,github-actions-hosted,
http://chihaya.de:80/announce,http,clearnet,chihaya.de,80,newtrackon_all,dead,dns,timeout,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://chouchou.top:8080/announce,http,clearnet,chouchou.top,8080,desirefire_all,dead,none,dns_failure,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://cloud.nyap2p.com:8080/announce,http,clearnet,cloud.nyap2p.com,8080,desirefire_all,dead,none,dns_failure,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://cn.pcfreetime.com:6969/announce,http,clearnet,cn.pcfreetime.com,6969,desirefire_all;newtrackon_all,dead,dns,refused,7,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://concen.org:6969/announce,http,clearnet,concen.org,6969,desirefire_all,dead,none,dns_failure,5,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://data-bg.net/announce.php,http,clearnet,data-bg.net,,desirefire_all,dead,dns,timeout,5,0,0.0,2026-09-05T02:15:16Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://data-bg.net:80/announce.php,http,clearnet,data-bg.net,80,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://datascene.net/announce.php,http,clearnet,datascene.net,,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://datascene.net:80/announce.php,http,clearnet,datascene.net,80,desirefire_all,unknown,dns,timeout,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://de7c0e7a567e.sn.mynetname.net:59002/announce,http,clearnet,de7c0e7a567e.sn.mynetname.net,59002,newtrackon_all,unknown,dns,timeout,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://debuz.com:6969/announce,http,clearnet,debuz.com,6969,desirefire_all,dead,dns,refused,5,0,0.0,2026-09-08T16:40:36Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://dht.dhtclub.com:666/announce,http,clearnet,dht.dhtclub.com,666,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-08T20:43:09Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://dn42.smrsh.net:6969/announce,http,clearnet,dn42.smrsh.net,6969,desirefire_all,unknown,dns,refused,2,0,0.0,2026-09-05T02:15:16Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://echostar.ddnsfree.com:8080/announce,http,clearnet,echostar.ddnsfree.com,8080,newtrackon_all,unmeasurable,no_usable_address,no_usable_address,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://ehtracker.org/1/announce,http,clearnet,ehtracker.org,,desirefire_all,live,tracker_semantic,none,2,2,1.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,2026-09-12T22:49:57Z,,github-actions-hosted,
http://ehtracker.org/1104308/announce,http,clearnet,ehtracker.org,,desirefire_all,live,tracker_semantic,none,3,3,1.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,2026-09-12T03:06:42Z,,github-actions-hosted,
http://ehtracker.org/1113709/announce,http,clearnet,ehtracker.org,,desirefire_all,live,tracker_semantic,none,4,4,1.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,2026-09-12T20:10:48Z,,github-actions-hosted,
http://ehtracker.org/1226599/1080494xo5eXcwFOBq/announce,http,clearnet,ehtracker.org,,desirefire_all,live,tracker_semantic,none,5,5,1.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,2026-09-12T14:58:58Z,,github-actions-hosted,
http://ehtracker.org/2496841/announce,http,clearnet,ehtracker.org,,desirefire_all,live,tracker_semantic,none,8,8,1.0,2026-09-05T02:15:16Z,2026-09-12T10:05:17Z,2026-09-12T10:05:17Z,,github-actions-hosted,
http://ehtracker.org/2541477/announce,http,clearnet,ehtracker.org,,desirefire_all,live,tracker_semantic,none,4,4,1.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,2026-09-12T20:10:48Z,,github-actions-hosted,
http://ehtracker.org/2566145/1159106xUfsJkT9Btg/announce,http,clearnet,ehtracker.org,,desirefire_all,live,tracker_semantic,none,2,2,1.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,2026-09-12T22:49:57Z,,github-actions-hosted,
http://fe.dealclub.de:6969/announce,http,clearnet,fe.dealclub.de,6969,desirefire_all,dead,none,dns_failure,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://finbytes.org/announce.php,http,clearnet,finbytes.org,,desirefire_all,unknown,transport_response,not_a_tracker,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://finbytes.org:80/announce.php,http,clearnet,finbytes.org,80,desirefire_all,dead,dns,timeout,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://fleira.no:6969/announce,http,clearnet,fleira.no,6969,newtrackon_all,dead,dns,refused,4,0,0.0,2026-09-08T16:40:36Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://fosstorrents.com:6969/announce,http,clearnet,fosstorrents.com,6969,desirefire_all;newtrackon_all,dead,dns,timeout,6,0,0.0,2026-09-05T02:15:16Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://frp.v2fy.com:8000/announce,http,clearnet,frp.v2fy.com,8000,desirefire_all,unknown,dns,refused,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://ftp.pet:999/announce,http,clearnet,ftp.pet,999,desirefire_all,dead,dns,refused,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://ftp.pet:2710/announce,http,clearnet,ftp.pet,2710,desirefire_all;newtrackon_all,dead,dns,refused,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://ftp.pet:6969/announce,http,clearnet,ftp.pet,6969,desirefire_all,dead,dns,refused,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://ftp.pet:7777/announce,http,clearnet,ftp.pet,7777,desirefire_all,dead,dns,refused,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://fxtt.ru/announce,http,clearnet,fxtt.ru,,desirefire_all,dead,dns,timeout,5,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://fxtt.ru:80/announce,http,clearnet,fxtt.ru,80,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-05T02:15:16Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://grifon.info/announce,http,clearnet,grifon.info,,desirefire_all,unknown,none,dns_failure,2,0,0.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://grifon.info:80/announce,http,clearnet,grifon.info,80,desirefire_all,dead,none,dns_failure,4,0,0.0,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://h4.trakx.nibba.trade/announce,http,clearnet,h4.trakx.nibba.trade,,desirefire_all,degraded,dns,refused,4,1,0.108375,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,2026-09-10T22:56:12Z,2026-09-12T17:44:09Z,github-actions-hosted,
http://h4.trakx.nibba.trade:80/announce,http,clearnet,h4.trakx.nibba.trade,80,desirefire_all,dead,dns,refused,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://highteahop.top:6960/announce,http,clearnet,highteahop.top,6960,desirefire_all,dead,transport_response,not_a_tracker,4,0,0.0,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://home.kray.pw:6969/announce,http,clearnet,home.kray.pw,6969,desirefire_all,dead,dns,timeout,5,0,0.0,2026-09-05T02:15:16Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://home.yxgz.club:6969/announce,http,clearnet,home.yxgz.club,6969,desirefire_all;ngosang_all,dead,dns,timeout,5,0,0.0,2026-09-08T20:43:09Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://houniao.ddns.net:8888/announce,http,clearnet,houniao.ddns.net,8888,desirefire_all,dead,none,dns_failure,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://hzzwly.gq:6969/announce,http,clearnet,hzzwly.gq,6969,desirefire_all,dead,none,dns_failure,4,0,0.0,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://i.bandito.org/announce.php,http,clearnet,i.bandito.org,,desirefire_all,unknown,transport_response,blocked_by_policy,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://incine.ru:6969/announce,http,clearnet,incine.ru,6969,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://ipv4.rer.lol:2710/announce,http,clearnet,ipv4.rer.lol,2710,newtrackon_all,dead,none,dns_failure,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://ipv4.tracker.harry.lu/announce,http,clearnet,ipv4.tracker.harry.lu,,desirefire_all,unmeasurable,none,excluded_by_operator,3,0,0.0,2026-09-05T02:15:16Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://ipv4.tracker.harry.lu:80/announce,http,clearnet,ipv4.tracker.harry.lu,80,desirefire_all,unmeasurable,none,excluded_by_operator,5,0,0.0,2026-09-08T20:43:09Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://ipv4announce.sktorrent.eu:6969/announce,http,clearnet,ipv4announce.sktorrent.eu,6969,desirefire_all;newtrackon_all;ngosang_all;xiu2_all,live,tracker_semantic,none,3,3,1.0,2026-09-08T08:57:43Z,2026-09-12T22:49:57Z,2026-09-12T22:49:57Z,,github-actions-hosted,
http://ipv6.rer.lol:6969/announce,http,clearnet,ipv6.rer.lol,6969,newtrackon_all,dead,none,dns_failure,4,0,0.0,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://irrenhaus.dyndns.dk/announce.php,http,clearnet,irrenhaus.dyndns.dk,,desirefire_all,unknown,transport_response,not_a_tracker,2,0,0.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://irrenhaus.dyndns.dk:80/announce.php,http,clearnet,irrenhaus.dyndns.dk,80,desirefire_all,dead,transport_response,not_a_tracker,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://joczo.duckdns.org:6969/announce,http,clearnet,joczo.duckdns.org,6969,newtrackon_all,unknown,dns,timeout,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://jp.moeweb.pw:6969/announce,http,clearnet,jp.moeweb.pw,6969,desirefire_all,dead,none,dns_failure,4,0,0.0,2026-09-05T02:15:16Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://kamikazee.duckdns.org:7777/announce,http,clearnet,kamikazee.duckdns.org,7777,desirefire_all,dead,transport_response,not_a_tracker,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://kinorun.com/announce.php,http,clearnet,kinorun.com,,desirefire_all,dead,none,dns_failure,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://kinorun.com:80/announce.php,http,clearnet,kinorun.com,80,desirefire_all,unknown,none,dns_failure,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://li1406-230.members.linode.com:6969/announce,http,clearnet,li1406-230.members.linode.com,6969,desirefire_all,unknown,none,dns_failure,2,0,0.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://li2021-95.members.linode.com:6969/announce,http,clearnet,li2021-95.members.linode.com,6969,desirefire_all,dead,none,dns_failure,5,0,0.0,2026-09-05T02:15:16Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://lima-peru.subventas.com:443/announce,http,clearnet,lima-peru.subventas.com,443,desirefire_all,dead,none,dns_failure,3,0,0.0,2026-09-08T16:40:36Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://lucke.fenesisu.moe:6969/announce,http,clearnet,lucke.fenesisu.moe,6969,newtrackon_all,dead,dns,timeout,3,0,0.0,2026-09-08T20:43:09Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://mail.lakameraobscura.com:6969/announce,http,clearnet,mail.lakameraobscura.com,6969,desirefire_all,unknown,none,dns_failure,2,0,0.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://masters-tb.com/announce.php,http,clearnet,masters-tb.com,,desirefire_all,dead,dns,timeout,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://masters-tb.com:80/announce.php,http,clearnet,masters-tb.com,80,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://mediaclub.tv/announce,http,clearnet,mediaclub.tv,,desirefire_all,dead,transport_response,not_a_tracker,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://mediaclub.tv/announce.php,http,clearnet,mediaclub.tv,,desirefire_all,dead,transport_response,not_a_tracker,7,0,0.0,2026-09-05T02:15:16Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://mediaclub.tv:80/announce,http,clearnet,mediaclub.tv,80,desirefire_all,dead,transport_response,not_a_tracker,5,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://mediaclub.tv:80/announce.php,http,clearnet,mediaclub.tv,80,desirefire_all,dead,transport_response,not_a_tracker,5,0,0.0,2026-09-08T20:43:09Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://milanesitracker.tekcities.com/announce,http,clearnet,milanesitracker.tekcities.com,,desirefire_all,unknown,none,dns_failure,2,0,0.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://milanesitracker.tekcities.com:80/announce,http,clearnet,milanesitracker.tekcities.com,80,desirefire_all,dead,none,dns_failure,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://milliontorrent.pl/announce.php,http,clearnet,milliontorrent.pl,,desirefire_all,unknown,none,dns_failure,2,0,0.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://milliontorrent.pl:80/announce.php,http,clearnet,milliontorrent.pl,80,desirefire_all,dead,none,dns_failure,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://mixfiend.com/announce.php,http,clearnet,mixfiend.com,,desirefire_all,unknown,none,exclusion_undetermined,5,0,0.0,2026-09-05T02:15:16Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://mixfiend.com:80/announce.php,http,clearnet,mixfiend.com,80,desirefire_all,unknown,none,exclusion_undetermined,5,0,0.0,2026-09-08T16:40:36Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://mixfiend.com:6969/announce,http,clearnet,mixfiend.com,6969,desirefire_all,unknown,none,exclusion_undetermined,7,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://mkfs.ru/announce,http,clearnet,mkfs.ru,,desirefire_all,unknown,transport_response,not_a_tracker,2,0,0.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://montreal.nyap2p.com:8080/announce,http,clearnet,montreal.nyap2p.com,8080,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://movies.zsw.ca:6969/announce,http,clearnet,movies.zsw.ca,6969,desirefire_all,dead,dns,refused,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://mvgforumtracker.mvgroup.org/tracker.php/announce,http,clearnet,mvgforumtracker.mvgroup.org,,desirefire_all,unknown,transport_response,blocked_by_policy,5,0,0.0,2026-09-05T02:15:16Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://mvgforumtracker.mvgroup.org/tracker.php:80/announce,http,clearnet,mvgforumtracker.mvgroup.org,,desirefire_all,unknown,transport_response,blocked_by_policy,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://mvgforumtracker.mvgroup.org:80/tracker.php/announce,http,clearnet,mvgforumtracker.mvgroup.org,80,desirefire_all,unknown,transport_response,blocked_by_policy,5,0,0.0,2026-09-08T16:40:36Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://mvgroup.org:2710/announce,http,clearnet,mvgroup.org,2710,desirefire_all,dead,dns,refused,7,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://ns3109441.mypdns.org:6969/announce,http,clearnet,ns3109441.mypdns.org,6969,newtrackon_all,dead,dns,refused,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://nyaa.tracker.wf:7777/announce,http,clearnet,nyaa.tracker.wf,7777,desirefire_all;xiu2_all,live,tracker_semantic,none,4,4,1.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,2026-09-12T20:10:48Z,,github-actions-hosted,
http://open.8a.is:6969/announce,http,clearnet,open.8a.is,6969,desirefire_all,dead,none,dns_failure,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://open.acgnxtracker.com/announce,http,clearnet,open.acgnxtracker.com,,desirefire_all,dead,none,dns_failure,5,0,0.0,2026-09-05T02:15:16Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://open.acgnxtracker.com:80/announce,http,clearnet,open.acgnxtracker.com,80,desirefire_all,unknown,none,dns_failure,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://open.acgtracker.com:1096/announce,http,clearnet,open.acgtracker.com,1096,desirefire_all;newtrackon_all,dead,dns,timeout,5,0,0.0,2026-09-08T16:40:36Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
